timestamp,pulp_flow_m3h,consistency_pct,steam_pressure_bar,machine_speed_mpm,basis_weight_gsm,basis_weight_dev,is_basis_weight_off_spec,active_grade_id,pulp_flow_m3h_roll_mean_3,pulp_flow_m3h_roll_std_3,pulp_flow_m3h_roll_mean_5,pulp_flow_m3h_roll_std_5,consistency_pct_roll_mean_3,consistency_pct_roll_std_3,consistency_pct_roll_mean_5,consistency_pct_roll_std_5,steam_pressure_bar_roll_mean_3,steam_pressure_bar_roll_std_3,steam_pressure_bar_roll_mean_5,steam_pressure_bar_roll_std_5,machine_speed_mpm_roll_mean_3,machine_speed_mpm_roll_std_3,machine_speed_mpm_roll_mean_5,machine_speed_mpm_roll_std_5,pulp_flow_m3h_diff_1m,consistency_pct_diff_1m,steam_pressure_bar_diff_1m,machine_speed_mpm_diff_1m,pulp_flow_m3h_lag_1,pulp_flow_m3h_lag_2,consistency_pct_lag_1,consistency_pct_lag_2,steam_pressure_bar_lag_1,steam_pressure_bar_lag_2,machine_speed_mpm_lag_1,machine_speed_mpm_lag_2
2026-07-26 12:08:50,-0.132763,0.749151,-0.229395,0.308842,79.96173667077578,-0.0382633292242218,0.0,0,-0.215078,-0.206945,-0.258966,-0.261826,0.23865,1.667915,0.344914,0.994879,-0.833497,-1.252076,-0.825858,-1.839247,0.513172,-0.267176,0.600584,-0.343183,-0.009333,1.863185,0.398951,0.007777,-0.119466,-0.114307,-1.761014,1.451378,-0.793417,-0.380893,0.298151,0.328187
2026-07-26 12:09:00,-0.130192,-0.2515,0.534237,0.192411,79.84902444339208,-0.1509755566079178,0.0,0,-0.224327,-0.209415,-0.267637,-0.260113,-0.68859,0.856124,0.476624,0.906389,-0.290837,-0.470054,-0.502071,-1.248894,0.438629,-0.214708,0.559839,-0.296629,0.001783,-0.743303,0.538787,-0.084684,-0.132733,-0.119376,0.749583,-1.755142,-0.228125,-0.794654,0.308826,0.298097
2026-07-26 12:09:10,-0.130192,0.388969,-1.390111,0.346354,79.85781686713739,-0.1421831328626126,0.0,0,-0.230603,-0.21505,-0.2899,-0.2728,0.483748,-0.588588,0.24331,0.775761,-0.64297,0.160352,-1.064202,-0.622291,0.465072,-0.197709,0.57205,-0.29072,-2.1e-05,0.474932,-1.361486,0.111992,-0.130161,-0.132642,-0.251409,0.751021,0.534827,-0.228958,0.192394,0.308773
2026-07-26 12:09:20,-0.086705,0.37313,0.781688,0.336932,80.13359207050603,0.133592070506026,0.0,0,-0.203578,-0.191069,-0.277077,-0.261216,0.279991,-0.860332,-0.204501,0.261679,-0.044173,0.619191,-0.51781,-0.101848,0.480483,-0.191283,0.575415,-0.289261,0.0305,-0.012362,1.534521,-0.006842,-0.130161,-0.130071,0.388865,-0.248204,-1.387355,0.534541,0.346337,0.192342
2026-07-26 12:09:30,-0.086705,0.727573,-1.018433,0.254695,80.32878237038544,0.32878237038544,0.0,0,-0.178062,-0.191069,-0.261909,-0.255982,0.814483,-1.173353,0.83412,-1.120444,-0.964483,0.561337,-0.621242,0.006901,0.514663,-0.229604,0.558543,-0.286239,-2.1e-05,0.262076,-1.273667,-0.05981,-0.086674,-0.130071,0.372633,0.39094,0.782142,-1.389017,0.336916,0.346284
2026-07-26 12:09:40,-0.098299,0.785167,-0.089592,0.245171,80.25186262229381,0.2518626222938138,0.0,0,-0.159349,-0.209762,-0.245968,-0.258145,1.030051,-1.128636,0.849173,-1.099375,-0.192172,0.016715,-0.556035,0.017258,0.459137,-0.229568,0.533831,-0.28502,-0.008159,0.042526,0.655654,-0.006917,-0.086674,-0.086584,0.72794,0.374736,-1.015905,0.782033,0.254679,0.336862
2026-07-26 12:09:50,-0.11136,0.442501,-1.140068,0.258221,79.79878648443099,-0.2012135155690089,0.0,0,-0.173816,-0.204035,-0.237257,-0.26202,1.06844,-1.204311,1.138933,-1.60503,-1.333628,-0.663564,-1.343019,-0.107027,0.415947,-0.276262,0.559373,-0.302999,-0.009188,-0.25467,-0.743374,0.009504,-0.098268,-0.086584,0.785655,0.729416,-0.087757,-1.017301,0.245154,0.254626
2026-07-26 12:10:00,-0.150593,0.070389,-0.527217,-0.496679,83.53952218870502,3.539522188705021,1.0,0,-0.211302,-0.188928,-0.246694,-0.25368,0.708175,-0.874091,1.003461,-1.390126,-1.041034,-0.761317,-0.938284,-0.435864,0.003631,0.178223,0.232156,0.026687,-0.027556,-0.27609,0.432053,-0.549116,-0.11133,-0.098178,0.442973,0.787029,-1.13813,-0.088489,0.258204,0.245101
2026-07-26 12:10:10,-0.168065,-0.639794,-0.116009,-0.433475,82.80487731057377,2.8048773105737723,1.0,0,-0.252236,-0.187076,-0.284326,-0.245133,-0.068462,-0.506033,0.581991,-0.694851,-1.058045,-0.787252,-1.361007,-1.220412,-0.368777,0.163977,-0.066867,0.079113,-0.012284,-0.527769,0.289515,0.045987,-0.150562,-0.111239,0.071433,0.444952,-0.525095,-1.139614,-0.496693,0.258151
2026-07-26 12:10:20,-0.154308,-1.410585,-0.324396,-0.446341,83.27727375309568,3.2772737530956846,1.0,0,-0.277436,-0.207213,-0.315595,-0.250105,-1.078385,-0.144855,-0.309869,-0.008003,-0.573224,-1.433617,-1.034971,-1.386125,-0.755402,-0.247787,-0.338964,0.074804,0.009634,-0.571947,-0.14823,-0.009347,-0.168034,-0.150471,-0.639181,0.074069,-0.114494,-0.526139,-0.433488,-0.496736
2026-07-26 12:10:30,-0.135438,0.461852,0.70464,-0.415555,82.47004261572329,2.470042615723287,1.0,0,-0.268544,-0.199928,-0.332773,-0.258768,-0.865769,0.240402,-0.445341,-0.189196,0.15656,-0.727403,-0.659467,-0.73363,-0.710887,-0.266955,-0.595419,-0.005715,0.013223,1.389278,0.726585,0.022406,-0.154277,-0.167943,-1.409314,-0.635291,-0.322659,-0.115245,-0.446354,-0.433533
2026-07-26 12:10:40,-0.155623,-0.575938,1.590758,-0.470559,80.93226951031852,0.9322695103185196,0.0,0,-0.261244,-0.205092,-0.353246,-0.268955,-0.830334,0.233522,-0.866811,-0.383031,1.170432,0.138407,0.62444,-0.176937,-0.731237,-0.254022,-0.878288,-0.322147,-0.014189,-0.770078,0.625255,-0.04,-0.135407,-0.154187,0.462812,-1.404063,0.705752,-0.323559,-0.41557,-0.446398
2026-07-26 12:10:50,-0.158436,0.612498,-0.881742,-0.385737,81.78326033588729,1.7832603358872916,1.0,0,-0.263665,-0.203821,-0.356874,-0.268796,0.274085,-0.320285,-0.641024,-0.096493,0.838712,0.752853,0.45805,0.066454,-0.697978,-0.2375,-0.835226,-0.321934,-0.001995,0.881903,-1.748566,0.061712,-0.155592,-0.135316,-0.576055,0.464756,1.590929,0.705588,-0.470572,-0.415615
2026-07-26 12:11:00,-0.169973,-0.386214,-0.736543,-0.465688,82.0937486094999,2.0937486094998974,1.0,0,-0.283929,-0.208837,-0.357757,-0.268212,-0.189534,-0.337483,-0.535656,-0.138631,-0.015254,1.034141,0.165741,0.299488,-0.725488,-0.232588,-0.847731,-0.317713,-0.008119,-0.740626,0.101717,-0.058147,-0.158405,-0.155502,0.61251,-0.572276,-0.879357,1.591399,-0.385751,-0.470616
2026-07-26 12:11:10,-0.164138,-0.720182,-0.43558,-0.51156,82.1582883430631,2.1582883430631057,1.0,0,-0.288925,-0.210701,-0.362303,-0.267521,-0.269265,-0.23429,-0.249659,-0.627431,-1.217951,-1.387733,0.114025,0.330559,-0.747989,-0.215442,-0.873044,-0.302592,0.004074,-0.247977,0.211829,-0.033357,-0.169942,-0.158314,-0.384875,0.61419,-0.734214,-0.880655,-0.465702,-0.385796
2026-07-26 12:11:20,-0.154403,-0.361667,-0.560556,-0.525037,83.03770522017513,3.037705220175127,1.0,0,-0.286559,-0.208572,-0.371075,-0.274351,-0.800804,-1.173353,-0.592103,-0.842334,-1.027425,-1.547329,-0.481834,0.206275,-0.82443,-0.250232,-0.915537,-0.297029,0.006811,0.266092,-0.089459,-0.009791,-0.164107,-0.169851,-0.720343,-0.381434,-0.433426,-0.735409,-0.511573,-0.465746
2026-07-26 12:11:30,-0.152928,-1.507002,-0.291871,-0.389346,82.74360585029362,2.743605850293619,1.0,0,-0.276558,-0.210373,-0.369829,-0.27374,-1.412073,-0.437237,-0.979705,-0.2819,-0.76375,-1.581243,-1.367753,-1.916925,-0.782536,-0.203605,-0.884016,-0.284437,0.001014,-0.850401,0.188861,0.098715,-0.154372,-0.164017,-0.361428,-0.716309,-0.558515,-0.434405,-0.525049,-0.511617
2026-07-26 12:11:40,-0.146867,1.506048,0.289858,-0.500656,82.28240293243577,2.2824029324357724,1.0,0,-0.266424,-0.212503,-0.364478,-0.27149,-0.19544,1.344575,-0.607155,0.522934,-0.333365,-0.954828,-0.816864,-1.489696,-0.776554,-0.206187,-0.92862,-0.297023,0.004232,2.23535,0.410435,-0.080957,-0.152897,-0.154281,-1.506708,-0.358028,-0.290193,-0.559584,-0.389361,-0.525092
2026-07-26 12:11:50,-0.145871,-0.293528,-0.107255,-8.168444,83.39490957904957,3.394909579049568,1.0,0,-0.261417,-0.21268,-0.353329,-0.27349,-0.160004,1.334255,-0.569524,0.51872,-0.064587,-1.242101,-0.520059,-1.652819,-4.970855,4.481202,-3.918356,3.453416,0.000678,-1.335018,-0.281985,-5.577669,-0.146836,-0.152806,1.505287,-1.501285,0.291332,-0.29107,-0.50067,-0.389406
2026-07-26 12:12:00,-0.157376,0.018043,-0.314643,-0.490754,82.3884246638838,2.3884246638837965,1.0,0,-0.264027,-0.210086,-0.350202,-0.275929,0.672739,0.278239,-0.260948,0.459727,-0.078196,-1.222152,-0.463846,-1.694248,-5.026503,4.449556,-3.910284,3.455958,-0.008097,0.231285,-0.147554,5.584894,-0.14584,-0.146745,-0.292892,1.50539,-0.1059,0.290871,-8.168429,-0.500713
2026-07-26 12:12:10,-0.148656,-0.301872,0.08643,-0.468467,83.15695213079405,3.1569521307940533,1.0,0,-0.265077,-0.210463,-0.347543,-0.276116,-0.31356,-1.207751,-0.234606,0.455513,-0.198976,-1.443591,-0.158046,-1.854782,-5.008842,4.459496,-3.888326,3.462842,0.006099,-0.237267,0.28276,0.016223,-0.157345,-0.145749,0.019129,-0.289613,-0.31311,-0.106645,-0.490768,-8.168382
2026-07-26 12:12:20,-0.15745,-0.091382,1.078527,-0.443359,83.305910143753,3.305910143752996,1.0,0,-0.271871,-0.211424,-0.349635,-0.27514,-0.204299,-1.245588,0.352441,-0.290327,0.505291,-0.366316,0.48728,-1.096127,-0.769714,-0.258141,-3.909291,3.455921,-0.006194,0.156317,0.700239,0.018276,-0.148625,-0.157255,-0.30191,0.021857,0.087941,-0.314003,-0.46848,-0.490812
2026-07-26 12:12:30,-0.15812,-0.666536,0.065723,-0.345153,82.92644377153286,2.92644377153286,1.0,0,-0.272308,-0.211195,-0.35484,-0.275077,-0.576376,-1.001363,-0.550709,-1.453333,0.731541,-0.65359,0.3816,-1.096127,-0.689818,-0.213846,-3.848932,3.475606,-0.000492,-0.427365,-0.717028,0.071448,-0.157419,-0.148534,-0.09089,-0.298615,1.079111,0.087335,-0.443371,-0.468525
2026-07-26 12:12:40,-0.151141,-0.173931,0.019361,-0.424387,82.77681917540198,2.7768191754019824,1.0,0,-0.273766,-0.212648,-0.357278,-0.276556,-0.508457,-0.963526,-0.501788,-1.44912,0.690714,-0.613691,0.440061,-1.129787,-0.665629,-0.227818,-0.843163,-0.295469,0.004877,0.365157,-0.034065,-0.057624,-0.158089,-0.157328,-0.666235,-0.087968,0.066934,1.079215,-0.345168,-0.443416
2026-07-26 12:12:50,8.657033,1.012629,-0.2345,-0.479098,81.45471189250452,1.4547118925045197,0.0,0,4.898106,4.948142,3.719725,3.779311,0.093953,0.089051,-0.087845,-0.59372,-0.088403,-1.525385,0.478286,-1.181573,-0.685239,-0.211521,-0.838642,-0.29853,6.182003,0.880565,-0.180655,-0.039787,-0.15111,-0.157999,-0.173855,-0.662297,0.021099,0.066313,-0.424401,-0.345214
2026-07-26 12:13:00,-0.154976,1.086534,-0.450937,-0.452843,81.69151490163193,1.6915149016319333,1.0,0,4.899951,4.94722,3.716802,3.780038,1.050722,-0.206771,0.491676,-0.248189,-0.394606,-1.371773,0.224203,-0.958896,-0.744335,-0.254238,-0.832574,-0.30104,-6.184738,0.054574,-0.153634,0.019109,8.657033,-0.15102,1.012907,-0.170786,-0.2329,0.020445,-0.479113,-0.424445
2026-07-26 12:13:10,-0.142947,-1.021013,-0.018599,-0.439135,81.82558246728911,1.8255824672891092,1.0,0,4.904759,4.944821,3.72351,3.77837,0.590056,0.725412,0.104075,0.185831,-0.41672,-1.411672,-0.290709,-1.966121,-0.752429,-0.261777,-0.830938,-0.301333,0.008421,-1.563939,0.304377,0.009983,-0.154945,8.657043,1.086854,1.01388,-0.449659,-0.233736,-0.452858,-0.479156
2026-07-26 12:13:20,-0.140316,-1.021013,0.109618,-0.373756,81.55364928057647,1.5536492805764652,1.0,0,-0.25706,-0.208622,3.731746,3.77632,-0.520269,0.76325,-0.042687,0.36281,-0.212585,-1.250081,-0.270472,-1.937639,-0.694621,-0.238321,-0.84204,-0.31397,0.001826,-0.000313,0.089558,0.047568,-0.142916,-0.154854,-1.019739,1.087696,-0.017096,-0.45065,-0.439149,-0.452902
2026-07-26 12:13:30,-0.155305,-1.24328,0.1887,-0.46822,82.55391684499789,2.553916844997886,1.0,0,-0.257253,-0.208432,3.72982,3.776801,-1.790056,-1.310945,-0.490499,0.687272,0.166766,-1.645082,-0.191774,-1.841836,-0.703059,-0.231785,-0.859052,-0.311534,-0.010542,-0.164976,0.055105,-0.068704,-0.140285,-0.142826,-1.019739,-1.015176,0.110859,-0.017777,-0.373769,-0.439194
2026-07-26 12:13:40,-0.155305,-0.170653,0.78445,-0.497368,82.57371991618234,2.573719916182341,1.0,0,-0.264504,-0.207772,-0.346226,-0.273317,-1.326436,-0.475075,-0.983468,0.185831,0.643082,-1.09248,0.28941,-1.347286,-0.735016,-0.214434,-0.866141,-0.306455,-2.1e-05,0.794886,0.419893,-0.02119,-0.155274,-0.140194,-1.24158,-1.015176,0.190114,0.110269,-0.468233,-0.373814
2026-07-26 12:13:50,-0.154913,-1.094083,0.85819,-0.439978,81.83607323326392,1.8360732332639171,1.0,0,-0.273069,-0.216328,-0.346197,-0.273328,-1.367778,-0.447557,-1.894143,-1.074092,1.087076,-1.096469,0.905506,-1.450857,-0.771355,-0.252816,-0.86115,-0.306567,0.000253,-0.685738,0.051052,0.041758,-0.155274,-0.155183,-0.170248,-1.236626,0.785007,0.189581,-0.497382,-0.468277
2026-07-26 12:14:00,-0.167792,-0.859394,-0.873531,-0.403345,82.88916113357247,2.889161133572472,1.0,0,-0.280396,-0.209121,-0.357688,-0.271002,-1.158116,-0.640185,-1.826407,-1.086734,0.457659,0.182296,0.50302,-0.666309,-0.735756,-0.23284,-0.847256,-0.302635,-0.00906,0.17372,-1.225029,0.026658,-0.154882,-0.155183,-1.093686,-0.167185,0.858533,0.7849,-0.439992,-0.497426
2026-07-26 12:14:10,-0.153482,0.72626,0.945942,-0.396361,81.04630558123051,1.0463055812305129,0.0,0,-0.279326,-0.208556,-0.363778,-0.274974,-0.667919,0.333276,-1.096361,-0.168127,0.552922,0.280049,0.896512,-0.487649,-0.680329,-0.258444,-0.856032,-0.309937,0.010022,1.176422,1.28525,0.005091,-0.167761,-0.154792,-0.859219,-1.088992,-0.871718,0.858478,-0.40336,-0.440037
2026-07-26 12:14:20,-0.146361,0.811743,-1.497191,-0.431443,81.8430753521259,1.8430753521258936,1.0,0,-0.274308,-0.205477,-0.359641,-0.273067,0.371534,0.240402,-0.238369,-0.016431,-0.845405,0.786767,0.102783,0.550647,-0.675644,-0.263635,-0.841756,-0.313001,0.004977,0.062606,-1.727625,-0.025509,-0.153451,-0.16767,0.726136,-0.85494,0.946382,-0.873011,-0.396376,-0.403405
2026-07-26 12:14:30,-0.140666,2.161115,0.770115,-0.375424,83.85499231534384,3.854992315343836,1.0,0,-0.258392,-0.210038,-0.352871,-0.270496,2.019304,-0.021023,0.732516,1.066513,0.131043,0.982273,0.096037,0.542879,-0.660323,-0.253232,-0.794425,-0.328153,0.003975,1.001049,1.601399,0.04076,-0.146329,-0.153361,0.810905,0.727615,-1.494302,0.946391,-0.431457,-0.396421
2026-07-26 12:14:40,-0.145438,0.122844,-0.803986,-0.411176,82.8445529832553,2.844552983255298,1.0,0,-0.253672,-0.213454,-0.348488,-0.270139,1.688569,0.422711,1.240537,0.510293,-0.908346,0.563332,-0.68645,0.390113,-0.668452,-0.253171,-0.783248,-0.334675,-0.003371,-1.513067,-1.113566,-0.025995,-0.140635,-0.146239,2.15999,0.812234,0.770684,-1.496041,-0.375438,-0.431501
2026-07-26 12:14:50,-0.159497,0.173869,-0.967248,-0.411316,81.3477003151021,1.3477003151021023,0.0,0,-0.261379,-0.206619,-0.344651,-0.273403,1.343069,0.660056,1.669533,-0.142845,-0.593638,0.140402,-0.73142,0.426362,-0.657405,-0.261377,-0.786343,-0.334356,-0.009888,0.037171,-0.11648,-9e-05,-0.145407,-0.140545,0.123737,2.158937,-0.802011,0.770566,-0.411189,-0.375484
2026-07-26 12:15:00,-0.093271,-0.479794,0.598073,0.212927,78.8387016124105,-1.1612983875894969,0.0,0,-0.23357,-0.181134,-0.316801,-0.254809,-0.097992,-0.863772,1.169038,0.286962,-0.695705,-0.067073,-0.893314,0.175203,-0.33455,0.101553,-0.549855,-0.049106,0.046459,-0.48493,1.105558,0.454096,-0.159465,-0.145317,0.174238,0.12628,-0.965296,-0.803254,-0.411331,-0.411234
2026-07-26 12:15:10,8.657033,-0.046502,-0.335607,0.211618,79.73993627168589,-0.2600637283141083,0.0,0,4.931255,4.931694,3.755108,3.770577,-0.189534,-0.922248,0.811542,0.3291,-0.41672,-0.21869,-0.346922,-0.394436,0.007205,0.101194,-0.300256,0.014261,6.141387,0.320979,-0.660959,-0.000941,-0.09324,-0.159375,-0.478662,0.176692,0.598805,-0.966656,0.212912,-0.411376
2026-07-26 12:15:20,-0.104433,0.125897,-0.254025,0.293793,79.95179493049947,-0.0482050695005256,0.0,0,4.963563,4.915451,3.771867,3.766421,-0.216111,-0.960086,-0.038924,-1.432264,0.005159,-0.783262,-0.830355,-0.894164,0.394134,-0.233184,-0.040505,0.039372,-6.149264,0.128204,0.056456,0.059787,8.657033,-0.09315,-0.0458,-0.475055,-0.334118,0.598564,0.211603,0.212859
2026-07-26 12:15:30,-0.133922,1.151774,1.437266,0.273613,80.4198328995644,0.4198328995643976,0.0,0,4.939711,4.927383,3.777194,3.765083,0.672739,-0.320285,0.390072,-0.665355,0.50359,0.226185,0.224203,-0.021581,0.427436,-0.237721,0.225286,-0.028084,-0.020719,0.761418,1.194729,-0.014667,-0.104402,8.657043,0.125541,-0.042958,-0.251998,-0.335026,0.293777,0.21155
2026-07-26 12:15:40,-0.112383,-0.310101,0.784885,0.252937,79.63376063612027,-0.3662393638797283,0.0,0,-0.205719,-0.201068,3.798985,3.759596,0.528043,-0.124216,0.190626,-0.572651,1.16873,-0.081038,1.049412,-0.531667,0.450107,-0.261649,0.483107,-0.316938,0.015096,-1.084677,-0.462352,-0.015029,-0.133891,-0.104312,1.151783,0.128081,1.437193,-0.252847,0.273596,0.293724
2026-07-26 12:15:50,-0.081404,-0.651426,-0.832522,0.293033,80.51459165331897,0.5145916533189734,0.0,0,-0.192207,-0.189756,3.804475,3.758246,0.105765,0.27136,0.115364,-0.475734,0.825103,0.577297,0.377103,-0.044884,0.449692,-0.262051,0.514199,-0.319453,0.021722,-0.253332,-1.143965,0.029177,-0.112353,-0.133801,-0.309124,1.152511,0.785962,1.437553,0.252921,0.273543
2026-07-26 12:16:00,-0.113782,0.322854,-0.548026,0.189267,80.50919917087082,0.509199170870815,0.0,0,-0.18039,-0.197976,-0.252365,-0.261498,-0.346043,-0.612667,0.269652,-0.463093,-0.352078,-0.059093,0.275919,0.043151,0.403406,-0.227567,0.505525,-0.309484,-0.022746,0.722596,0.200345,-0.07547,-0.081373,-0.112262,-0.650003,-0.305817,-0.830658,0.785855,0.293016,0.252868
2026-07-26 12:16:10,-0.101687,-1.234532,-1.202564,0.308832,80.41948220588749,0.4194822058874905,0.0,0,-0.174114,-0.199948,-0.251096,-0.261281,-0.851004,-0.055421,-0.294816,0.080486,-1.53266,-1.178263,-0.169289,0.50663,0.434079,-0.214077,0.511366,-0.305835,0.008467,-1.155629,-0.463704,0.086986,-0.113751,-0.081283,0.323936,-0.646093,-0.546102,-0.831921,0.189251,0.292963
2026-07-26 12:16:20,-0.095515,-1.060762,-1.065099,0.234696,79.32582792064704,-0.6741720793529566,0.0,0,-0.182394,-0.207124,-0.23333,-0.267329,-1.075432,0.071852,-1.220544,-0.610575,-1.670451,-1.142353,-1.347516,-0.386668,0.402065,-0.218991,0.49626,-0.304578,0.004311,0.128204,0.096313,-0.053917,-0.101657,-0.113661,-1.234366,0.326125,-1.200198,-0.547162,0.308816,0.189199
2026-07-26 12:16:30,-0.109295,0.951874,0.456572,0.299413,79.81540456709338,-0.1845954329066188,0.0,0,-0.179761,-0.20955,-0.231902,-0.267953,-0.732885,0.75981,-0.693707,0.126838,-1.073356,0.058609,-1.502664,-0.762111,0.46251,-0.240353,0.514297,-0.300473,-0.009693,1.49236,1.074484,0.047088,-0.095484,-0.101567,-1.059417,-1.229424,-1.062694,-1.201726,0.23468,0.308763
2026-07-26 12:16:40,-0.103347,0.427893,0.879556,0.350108,80.339386894301,0.3393868943010005,0.0,0,-0.180735,-0.209541,-0.242052,-0.273768,0.176637,0.43647,-0.242133,0.202686,0.161663,0.272069,-0.695444,-0.044884,0.48516,-0.221668,0.53645,-0.28653,0.004153,-0.388542,0.298297,0.036889,-0.109264,-0.095394,0.951585,-1.054785,0.457482,-1.064124,0.299397,0.234628
2026-07-26 12:16:50,-0.11456,0.583241,0.564025,0.280416,79.75780606488347,-0.2421939351165321,0.0,0,-0.19191,-0.210862,-0.242412,-0.273506,1.071393,-1.042641,-0.133002,0.286962,1.127903,-1.403692,-0.173786,0.107882,0.510247,-0.244982,0.571831,-0.310698,-0.007892,0.114817,-0.223889,-0.050683,-0.103316,-0.109174,0.428544,0.952666,0.880495,0.45714,0.350091,0.299344
2026-07-26 12:17:00,-0.097633,1.228302,1.110573,0.337716,80.3979687445575,0.3979687445575024,0.0,0,-0.185067,-0.207815,-0.240537,-0.272846,1.221996,-0.746819,0.89433,0.008852,1.51576,-1.28998,0.916749,-0.239079,0.531265,-0.243751,0.58304,-0.306047,0.011859,0.47761,0.385441,0.041691,-0.11453,-0.103226,0.583653,0.430549,0.565384,0.880456,0.2804,0.350037
2026-07-26 12:17:10,-0.060737,0.368275,0.148003,0.213956,80.49320694106503,0.4932069410650257,0.0,0,-0.160066,-0.188617,-0.22445,-0.259082,1.189513,-0.702101,1.488904,-1.20472,1.081973,-0.85508,1.485626,-1.536302,0.456551,-0.2173,0.574991,-0.297558,0.025874,-0.638883,-0.681225,-0.090014,-0.097602,-0.114439,1.227534,0.585383,1.110623,0.565119,0.337699,0.280347
2026-07-26 12:17:20,-0.090042,-0.754661,1.073876,0.349681,80.11108894444888,0.1110889444488805,0.0,0,-0.145679,-0.196778,-0.215545,-0.260151,0.460124,0.340156,0.777673,-0.391458,1.384774,-0.723413,1.777934,-1.461214,0.494562,-0.203187,0.594502,-0.291846,-0.020589,-0.832998,0.653627,0.09874,-0.060707,-0.097512,0.369025,1.228128,0.149054,1.110748,0.213939,0.337645
2026-07-26 12:17:30,-0.07892,-0.754661,0.192152,0.247515,79.67201065785136,-0.3279893421486406,0.0,0,-0.1347,-0.201539,-0.204247,-0.260248,-0.620671,-0.320285,0.284704,-0.029072,0.840413,-0.771292,1.454146,-1.29809,0.445066,-0.207944,0.554679,-0.293153,0.007785,-0.000313,-0.62448,-0.074306,-0.090011,-0.060617,-0.754611,0.371135,1.074337,0.148491,0.349664,0.213887
2026-07-26 12:17:40,-0.094291,0.798816,0.777775,0.347236,79.30931613622175,-0.6906838637782471,0.0,0,-0.154387,-0.208499,-0.194871,-0.265622,-0.387385,0.154407,0.375019,0.046776,1.21296,-0.924903,1.553081,-1.287733,0.518202,-0.221193,0.580617,-0.286679,-0.010809,1.152325,0.413138,0.07255,-0.078889,-0.089921,-0.754611,-0.750516,0.192979,1.074437,0.2475,0.34961
2026-07-26 12:17:50,-0.099144,-0.070582,0.668687,0.318697,80.08916704442053,0.0891670444205345,0.0,0,-0.159727,-0.205839,-0.19557,-0.265264,-0.012355,-0.072619,-0.16687,-0.463093,0.973101,-1.212177,1.346217,-1.479339,0.501201,-0.228603,0.573234,-0.289277,-0.003428,-0.645577,-0.077974,-0.020748,-0.09426,-0.078799,0.79828,-0.750516,0.778323,0.192448,0.347219,0.247447
2026-07-26 12:18:00,-0.092848,-0.033427,-0.74944,0.273918,80.8627494207379,0.8627494207378987,0.0,0,-0.1679,-0.213209,-0.210422,-0.273264,0.380393,-0.619546,-0.336211,-0.564224,0.41343,-0.083033,0.923494,-0.619702,0.515687,-0.243989,0.596506,-0.307171,0.004398,0.0278,-1.003454,-0.032562,-0.099113,-0.09417,-0.07105,0.799632,0.669466,0.778211,0.31868,0.347165
2026-07-26 12:18:10,-0.091336,1.225259,-0.828862,0.388556,80.42270478395629,0.4227047839562914,0.0,0,-0.166167,-0.212353,-0.211021,-0.273285,0.61368,-0.148295,0.491676,-0.239762,-0.539202,-0.102982,0.028581,-0.479881,0.538361,-0.221747,0.611598,-0.294915,0.001039,0.934113,-0.057033,0.083401,-0.092817,-0.099023,-0.033175,-0.068163,-0.747583,0.669276,0.273901,0.318627
2026-07-26 12:18:20,-0.107688,-0.549685,0.693691,0.27673,79.15366177208088,-0.8463382279191194,0.0,0,-0.17118,-0.207384,-0.224327,-0.274208,0.350863,0.185365,0.574465,-0.383031,-0.523891,-0.073058,0.264676,-0.316757,0.515335,-0.21361,0.622938,-0.303556,-0.011498,-1.317614,1.075159,-0.081333,-0.091306,-0.092727,1.225731,-0.030355,-0.826838,-0.748787,0.388539,0.273848
2026-07-26 12:18:30,-0.096524,0.373541,0.381403,0.210228,79.74044083624473,-0.2595591637552701,0.0,0,-0.173337,-0.208074,-0.22536,-0.274373,0.572338,0.137208,0.397598,-0.509444,0.146353,-0.182781,0.078049,-0.490238,0.480384,-0.187188,0.569757,-0.284554,0.007814,0.685111,-0.221863,-0.048363,-0.107658,-0.091216,-0.549002,1.226327,0.694293,-0.828099,0.276714,0.388485
2026-07-26 12:18:40,-0.104699,-0.680196,-0.982126,0.259368,79.02959917878013,-0.9704008212198688,0.0,0,-0.181177,-0.21069,-0.227929,-0.273568,-0.467116,-0.461316,0.145469,-0.260831,0.056193,-0.00124,-0.699941,-0.453989,0.40949,-0.246622,0.546728,-0.28489,-0.005759,-0.782126,-0.964949,0.035757,-0.096493,-0.107567,0.374436,-0.54527,0.382046,0.694121,0.210212,0.276661
2026-07-26 12:18:50,-0.093107,-0.306625,-0.080889,0.256354,80.44821802305297,0.4482180230529735,0.0,0,-0.172622,-0.21051,-0.22805,-0.27362,-0.334231,-0.536991,0.032575,-0.218693,-0.403111,-0.414195,-0.385147,-0.565327,0.398309,-0.254048,0.539913,-0.283793,0.008114,0.276802,0.636063,-0.002181,-0.104668,-0.096403,-0.67886,0.376537,-0.97962,0.38165,0.259352,0.21016
2026-07-26 12:19:00,-0.109508,-0.382086,-0.003936,0.297811,80.43952391275224,0.4395239127522359,0.0,0,-0.18024,-0.207998,-0.236455,-0.273663,-0.744697,-1.180232,-0.641024,-1.112016,-0.632764,-0.727403,0.003848,-0.83979,0.446371,-0.25878,0.504691,-0.321466,-0.011533,-0.05654,0.053754,0.030168,-0.093076,-0.104578,-0.305517,-0.674899,-0.079163,-0.98099,0.256338,0.259299
